"blkgrp","blkgrps","population","households","land_acres","ht_ami","ht_80ami","ht_nmi","h_ami","h_80ami","h_nmi","t_ami","t_80ami","t_nmi","co2_per_hh_local","co2_per_acre_local","autos_per_hh_ami","autos_per_hh_80ami","autos_per_hh_nmi","vmt_per_hh_ami","vmt_per_hh_80ami","vmt_per_hh_nmi","pct_transit_commuters_ami","pct_transit_commuters_80ami","pct_transit_commuters_nmi","t_cost_ami","t_cost_80ami","t_cost_nmi","auto_ownership_cost_ami","auto_ownership_cost_80ami","auto_ownership_cost_nmi","vmt_cost_ami","vmt_cost_80ami","vmt_cost_nmi","transit_cost_ami","transit_cost_80ami","transit_cost_nmi","transit_trips_ami","transit_trips_80ami","transit_trips_nmi","compact_ndx","emp_ovrll_ndx","res_density","gross_hh_density","hh_gravity","frac_sfd","emp_gravity","emp_ndx","block_size","intersection_density","avg_block_perimeter_meters","h_cost","median_smoc","median_gross_rent","pct_owner_occupied_hu","pct_renter_occupied_hu"
"""360930330031""",1,1685,809,526.17,44,51,50,23,29,27,21,22,23,7.67,11.79,1.72,2,2,20585,17980,20948,3,2,3,13065,11180,12599,9844,8370,9320,3181,2778,3236,39,33,43,38,32,42,6.2,5.8,2.88,1.54,13788,38,14139,87,28,78,1235,1192,1430,766,64,36
"""360830404002""",1,1061,359,113.47,36,42,41,19,24,22,17,18,18,5.89,18.62,1.39,1,1,14921,13014,15066,8,8,9,10383,8781,9897,7918,6616,7398,2306,2010,2328,159,155,172,155,151,168,9.2,8.4,9.41,3.16,19365,19,29246,88,2,446,487,996,1324,884,25,75
"""360830401004""",1,709,366,56.65,37,43,42,19,24,22,18,19,20,5.67,36.6,1.48,1,1,16263,13986,16519,8,8,9,11120,9437,10629,8451,7132,7909,2513,2161,2552,156,144,168,152,140,164,9,5.6,8.15,6.46,13594,10,11822,87,3,384,627,981,1500,728,33,67
"""360830518003""",1,1009,437,7540.2,57,68,65,31,39,36,26,29,29,9.96,0.58,2.16,2,2,25442,22672,25848,0,0,0,16238,14310,15624,12303,10808,11630,3932,3502,3993,2,0,1,2,0,1,0.5,4.7,0.17,0.06,3412,92,3436,83,148,11,3950,1622,1622,NA,89,11
"""360957401003""",1,1038,424,9089.95,45,53,51,19,24,22,26,28,29,9.72,0.45,2.15,2,2,25142,22210,25600,0,0,0,16146,14182,15551,12257,10751,11594,3886,3431,3955,4,0,3,3,0,2,1.3,2.9,0.41,0.05,2181,78,2444,82,73,12,2268,1000,1000,NA,94,6
"""360830521021""",1,1661,657,26626.93,51,60,58,25,31,29,27,29,30,10.73,0.26,2.21,2,2,25579,22776,26006,0,0,0,16549,14629,15921,12590,11110,11898,3953,3519,4018,6,0,5,6,0,5,0.4,3.7,0.13,0.02,2126,85,2319,82,238,7,3203,1289,1358,756,89,11
"""360830401001""",1,1409,445,166.94,38,44,44,18,23,21,20,22,23,8.16,21.75,1.67,1,2,19687,17052,20056,6,6,7,12691,10849,12213,9526,8107,8986,3043,2634,3098,122,108,129,119,106,126,7.2,5.4,4.85,2.67,11253,32,9894,86,10,165,878,940,1182,540,62,38
"""360830410002""",1,1185,415,155.45,37,42,42,19,24,22,18,19,20,4.4,11.74,1.46,1,1,16409,14153,16673,8,7,8,11019,9322,10555,8340,7003,7825,2536,2187,2576,143,133,154,140,130,151,9,6.7,11.54,2.67,18167,7,22020,89,4,218,762,985,1056,950,33,67
"""360830407001""",1,1436,637,60.34,31,36,35,16,20,19,15,16,16,4.01,42.32,1.26,1,1,11738,10127,11813,12,12,14,9230,7769,8744,7181,5986,6660,1814,1564,1825,234,219,259,228,214,253,9.7,8.4,31.14,10.56,21458,0,30378,89,2,552,464,838,NA,838,0,100
"""360830522031""",1,1597,639,10721.09,60,71,68,33,42,39,26,29,29,11.23,0.67,2.18,2,2,25606,22721,26050,0,0,0,16391,14441,15788,12430,10931,11762,3957,3510,4024,3,0,2,3,0,2,0.2,5,0.23,0.06,2826,89,3273,82,223,9,3352,1738,1738,NA,95,5
"""360830518001""",1,1427,522,11363.88,59,69,67,33,41,38,26,29,29,11.29,0.52,2.15,2,2,25066,22088,25537,0,0,0,16166,14216,15571,12285,10804,11621,3874,3412,3945,6,0,5,6,0,5,1,3.1,0.3,0.05,2830,73,2638,82,139,10,3153,1690,1690,NA,93,7
"""360830522012""",1,1493,533,13130.34,57,68,65,31,39,36,26,29,29,11.81,0.48,2.17,2,2,25484,22676,25903,0,0,0,16324,14400,15708,12383,10897,11705,3939,3503,4002,3,0,1,3,0,1,0.4,5,0.23,0.04,3055,89,3429,82,193,6,3335,1606,1606,NA,90,10
"""360830524021""",1,2571,764,7198.78,68,81,78,43,54,50,25,27,28,11.09,1.18,2.08,2,2,24402,21716,24801,0,0,0,15643,13619,15106,11872,10264,11275,3771,3355,3831,0,0,0,0,0,0,0.6,6.3,0.21,0.11,6207,94,10239,86,103,17,2449,2236,2386,380,93,7
"""360830518004""",1,2244,829,17861.39,56,66,63,31,38,35,25,27,28,10.85,0.5,2.05,2,2,24549,21671,24995,1,0,1,15528,13641,14939,11723,10291,11067,3794,3348,3861,11,2,11,11,2,11,2,4.4,0.24,0.05,2833,66,2735,82,120,9,2705,1593,1733,848,84,16
"""360830526011""",1,1569,639,11183.96,57,67,64,31,39,36,25,28,28,10.83,0.62,2.09,2,2,24959,22159,25375,0,0,0,15821,13911,15220,11958,10488,11296,3857,3423,3920,5,0,4,5,0,4,1.3,4.8,0.22,0.06,3415,81,3402,82,106,10,2531,1626,1722,1014,86,14
"""360830518002""",1,1048,387,2676.34,60,71,68,35,44,40,25,28,28,11.2,1.62,2.07,2,2,24934,22143,25347,0,0,0,15661,13723,15076,11804,10302,11157,3853,3421,3916,4,0,3,4,0,3,1.5,4.3,0.88,0.14,3269,86,3150,82,57,17,1682,1810,1928,845,89,11
"""360830517011""",1,2090,727,17695.06,51,60,58,25,31,29,26,29,29,11.5,0.47,2.16,2,2,25372,22684,25747,0,0,0,16235,14352,15599,12314,10848,11621,3921,3504,3978,0,0,0,0,0,0,1.1,2.9,0.23,0.04,3065,86,3124,83,159,7,2959,1306,1421,840,80,20
"""360830414001""",1,2887,1222,447.26,42,49,47,23,29,27,18,20,20,7.29,19.92,1.51,1,1,17960,15798,18177,4,4,5,11495,9818,10991,8637,7300,8094,2776,2441,2808,82,78,89,80,76,87,8.2,8,6.78,2.73,16701,28,20639,87,11,109,876,1211,1673,1014,30,70
"""360830525031""",1,1322,505,504.79,50,59,57,28,35,32,22,24,25,9.63,9.63,1.82,2,2,22913,20181,23302,0,0,0,13928,12049,13399,10380,8931,9790,3541,3118,3600,8,0,9,7,0,9,4.7,6.8,2.45,1,4568,64,5376,83,13,66,1245,1456,1625,819,79,21
"""360830523043""",1,1440,526,1193.92,57,67,65,33,41,38,24,26,27,10.59,4.67,1.95,2,2,23318,20534,23745,2,2,2,14793,12756,14302,11151,9553,10594,3604,3172,3668,39,30,40,38,30,39,2,6.6,1.1,0.44,7359,81,8118,85,31,42,1310,1715,1715,NA,95,5
"""360830524043""",1,1586,532,2989.76,57,68,65,33,41,38,24,26,27,11.03,1.96,2,2,2,23817,21163,24221,0,0,0,15127,13091,14621,11437,9815,10871,3681,3269,3742,9,6,8,9,6,8,1.2,7.4,1.68,0.18,7773,90,11684,86,55,23,1945,1715,1715,NA,94,6
"""360830522034""",1,1778,714,1055.05,47,54,53,23,28,26,24,26,27,10.86,7.35,1.95,2,2,24255,21511,24634,0,0,0,14886,12970,14328,11137,9647,10522,3748,3323,3806,0,0,0,0,0,0,2.5,5.7,0.96,0.68,5816,85,6294,84,32,61,1555,1175,1249,752,85,15
"""360830403003""",1,1167,434,137.76,42,49,48,23,29,27,19,20,21,8,25.19,1.53,1,2,17377,15150,17615,7,6,7,11545,9825,11056,8731,7363,8198,2686,2340,2721,129,122,137,126,119,134,8.4,6.9,9.15,3.15,17318,27,17271,88,5,223,623,1216,1576,979,40,60
"""360830521012""",1,1330,551,15383.1,50,59,57,25,31,28,26,29,29,10.68,0.38,2.13,2,2,25340,22760,25694,0,0,0,16101,14248,15457,12180,10732,11485,3916,3516,3969,4,0,2,4,0,2,1,4.2,0.09,0.04,2840,90,2823,82,200,7,3549,1272,1405,850,76,24
"""360830523013""",1,1292,535,973.87,56,67,64,34,43,40,22,24,25,8.66,4.76,1.82,2,2,22152,19721,22498,2,2,2,13838,11887,13361,10370,8799,9840,3424,3047,3476,44,41,46,43,40,45,3.9,8,0.83,0.55,9404,73,13729,86,24,72,1249,1779,1719,1992,78,22
"""360830411001""",1,2167,929,597.75,45,53,52,25,32,29,20,22,22,8.55,13.28,1.65,1,2,19549,17320,19818,4,4,4,12506,10721,12020,9406,7971,8874,3021,2676,3062,79,74,84,77,72,82,6.7,7.4,2.99,1.55,15706,46,16829,87,22,70,1161,1312,1596,1032,50,50
"""360830403002""",1,717,356,49.72,33,38,38,16,20,18,17,18,19,5.6,40.11,1.43,1,1,15901,13835,16089,7,7,8,10773,9128,10282,8178,6861,7647,2458,2137,2486,137,130,149,134,126,145,9,7.8,9.09,7.16,18117,17,21341,88,4,334,652,828,889,807,25,75
"""360830525021""",1,2512,912,9610.64,61,73,70,36,45,42,25,27,28,11.3,1.07,2.07,2,2,24535,22042,24931,1,1,1,15630,13592,15114,11826,10174,11251,3792,3405,3852,13,13,11,12,12,11,0.6,5.4,0.84,0.09,4549,91,4407,83,135,13,2774,1880,1938,1304,91,9
"""360830411002""",1,2215,931,358.26,40,47,46,21,26,24,20,21,22,7.59,19.74,1.63,1,2,19147,16886,19417,4,4,5,12344,10556,11865,9304,7873,8778,2959,2609,3000,81,74,87,79,73,85,7,7.6,7.71,2.6,17795,45,20740,88,18,118,1209,1071,1452,688,50,50
"""360830515002""",1,973,536,316.47,30,34,34,13,16,15,17,18,19,5.86,9.92,1.4,1,1,16988,14940,17201,6,5,6,10715,9054,10257,7985,6644,7488,2625,2308,2657,104,101,111,102,99,109,8.4,9.6,8.81,1.69,19936,31,58159,89,6,158,709,673,NA,673,36,64
"""360830516001""",1,2626,943,359.24,38,45,44,20,26,24,18,19,20,7.59,19.93,1.46,1,1,18081,15898,18327,2,2,3,11184,9445,10734,8347,6948,7855,2794,2456,2831,43,41,48,42,40,47,7.9,9.7,8.86,2.62,20246,39,59073,88,7,143,805,1061,1288,866,46,54
"""360830516004""",1,2923,1464,568.62,47,55,53,28,35,32,19,20,21,7.34,18.89,1.55,1,2,19250,16880,19548,3,3,3,11875,10122,11398,8844,7463,8317,2975,2608,3020,56,51,62,55,50,60,7.5,9,6.06,2.57,13923,34,24143,87,12,107,812,1438,1498,1383,47,53
"""360830519012""",1,1794,592,10825.48,57,67,65,31,38,36,26,29,29,11.59,0.63,2.16,2,2,25244,22435,25652,0,0,0,16213,14279,15600,12311,10813,11637,3901,3466,3963,0,0,0,0,0,0,0.9,3.9,0.23,0.05,4095,89,3882,83,109,9,2907,1597,1701,738,89,11
"""360830519013""",1,399,173,167.71,NA,NA,NA,NA,NA,NA,24,25,26,9.69,9.99,1.95,2,2,23251,20386,23665,0,0,0,14718,12705,14196,11120,9556,10535,3593,3149,3656,4,0,5,4,0,5,2.7,4.5,2.57,1.03,6467,86,5642,85,7,130,800,NA,NA,NA,100,0
"""360830525022""",1,941,440,6434.87,57,68,65,33,41,38,24,27,27,9.44,0.65,2.01,2,2,24202,21170,24682,0,0,0,15243,13318,14685,11495,10048,10865,3740,3271,3813,7,0,7,7,0,7,2.3,5.4,1.03,0.07,3751,61,4331,83,67,22,2005,1702,1702,NA,91,9
"""360910605022""",1,508,250,20192.54,58,69,66,31,39,36,27,30,30,8.71,0.11,2.24,2,2,25492,22566,25967,1,0,1,16756,14803,16135,12811,11316,12119,3940,3486,4011,5,1,5,5,1,4,0.4,3.5,0.09,0.01,1593,80,1725,81,200,7,3088,1618,1649,950,96,4
"""360830515001""",1,466,176,415.1,36,42,41,18,22,21,18,20,20,7.23,3.07,1.5,1,1,18430,16437,18629,3,3,3,11473,9822,10972,8571,7228,8035,2848,2539,2878,53,55,58,52,53,57,7.9,8.9,7.64,0.42,15276,34,30554,88,18,79,1571,931,1406,742,28,72
"""360910624041""",1,1890,862,6850.82,57,67,65,32,40,37,25,27,27,9.52,1.2,2.02,2,2,24313,21483,24715,0,0,0,15270,13406,14681,11512,10087,10862,3758,3319,3818,0,0,0,0,0,0,2.1,5,0.41,0.13,5927,70,6192,85,120,9,3109,1676,1813,1132,80,20
"""360910620003""",1,1068,378,7646.68,61,73,70,36,46,42,25,27,28,11.06,0.55,2.06,2,2,24586,21763,24994,0,0,0,15537,13680,14933,11737,10318,11072,3800,3362,3861,0,0,0,0,0,0,1.9,4.7,0.4,0.05,4312,69,4837,84,153,8,2702,1894,1981,1552,80,20
"""360910609011""",1,1773,691,11538.48,57,67,64,30,37,35,27,29,30,10.68,0.64,2.22,2,2,25667,22840,26083,0,0,0,16620,14657,15998,12653,11129,11968,3967,3528,4029,0,0,0,0,0,0,0.5,1.9,0.85,0.06,3020,92,2764,83,120,9,2821,1551,1590,1104,92,8
"""360910616003""",1,1101,394,5803.83,63,74,71,36,45,41,27,30,30,12.11,0.82,2.25,2,2,25828,22951,26251,0,0,0,16812,14819,16194,12820,11273,12138,3992,3546,4055,0,0,0,0,0,0,0.1,3,0.1,0.07,4158,100,4063,84,145,7,3367,1852,1852,NA,97,3
"""360910626022""",1,5060,1922,7295.91,65,78,74,41,51,47,24,27,27,10.59,2.79,2.01,2,2,24333,21472,24731,0,0,0,15252,13331,14683,11491,10014,10862,3761,3317,3821,0,0,0,0,0,0,1.5,6.6,2.37,0.26,8427,85,10943,86,68,24,2110,2112,2112,NA,89,11
"""360910625033""",1,1707,549,509.56,63,75,72,40,50,46,23,25,26,10.75,11.59,1.92,2,2,23601,20848,23971,0,0,0,14614,12653,14078,10965,9432,10374,3648,3221,3703,1,0,1,1,0,1,2.4,6.9,1.18,1.08,9446,96,10225,86,13,107,1157,2060,2060,NA,93,7
"""360910617012""",1,1210,510,3771.79,66,79,76,41,51,47,26,28,28,10.4,1.41,2.1,2,2,25171,22389,25564,0,0,0,15893,13960,15297,12003,10501,11348,3890,3459,3949,0,0,0,0,0,0,0.8,5.2,0.24,0.14,5071,94,5467,84,97,13,3036,2127,2127,NA,89,11
"""360910627003""",1,1105,634,105.72,38,44,43,18,23,21,20,21,22,6.74,40.44,1.63,1,2,19260,16634,19577,2,2,3,12316,10577,11787,9321,7993,8742,2977,2570,3024,18,14,21,18,14,20,7.9,6.5,7.46,6,16865,32,13665,87,5,236,658,945,1091,773,54,46
"""360910622001""",1,1358,599,107.33,41,48,46,21,26,24,20,21,22,7.41,41.33,1.64,1,2,19281,16773,19589,1,0,1,12350,10622,11804,9362,8028,8767,2980,2591,3026,8,3,11,7,3,11,8.3,5,6.28,5.58,6934,24,5737,84,4,244,619,1098,1573,683,47,53
"""360910608002""",1,2118,677,9116.08,58,69,66,31,39,36,27,30,30,12.2,0.91,2.24,2,2,25755,22838,26191,0,0,0,16778,14802,16158,12798,11273,12112,3980,3528,4046,0,0,0,0,0,0,0.4,0.9,1.43,0.07,3095,87,2844,84,163,7,3220,1615,1651,1050,94,6
"""360910622003""",1,1104,481,137.09,35,41,40,15,19,17,20,22,22,7.85,27.53,1.65,1,2,20201,17802,20474,1,0,1,12531,10849,11960,9403,8097,8789,3122,2750,3163,6,2,8,5,2,8,8,4.8,5.25,3.51,6170,30,5748,85,8,163,1044,778,NA,778,39,61
"""360910617011""",1,3718,1272,8810.25,54,64,61,30,38,35,23,26,26,10.76,1.55,1.92,2,2,23479,21006,23826,1,1,1,14619,12721,14080,10980,9467,10389,3629,3245,3681,10,8,10,9,8,10,3.1,4.8,0.67,0.14,4130,69,4632,84,87,9,2420,1583,1851,964,70,30
"""360910621001""",1,1812,650,805.13,48,57,55,25,32,29,23,25,26,10.46,8.45,1.87,2,2,23388,20757,23744,0,0,0,14317,12465,13752,10701,9258,10082,3615,3207,3668,1,0,2,1,0,2,4.7,4.1,2.23,0.81,3668,66,3800,83,18,53,1102,1313,1475,894,72,28
"""360910611002""",1,790,363,444.65,59,69,67,35,44,41,23,25,26,9.14,7.46,1.94,2,2,22835,20258,23168,1,1,1,14634,12638,14105,11096,9503,10516,3529,3130,3579,9,6,10,8,6,10,2.9,5.1,1.59,0.82,8544,96,12053,87,12,105,1134,1824,1824,NA,87,13
"""360910618002""",1,1363,610,379.6,38,45,43,20,24,23,19,20,21,6.7,10.76,1.53,1,2,18678,16674,18872,4,4,4,11646,9992,11112,8730,7386,8163,2887,2576,2916,30,30,33,29,29,32,8.3,7.2,4.01,1.61,7154,30,8721,85,9,128,736,1016,1770,768,25,75
"""360910606021""",1,1896,696,16551.65,57,68,65,31,38,35,27,30,30,11.26,0.47,2.24,2,2,25775,22842,26237,0,0,0,16769,14785,16160,12784,11256,12106,3983,3529,4053,2,0,1,2,0,1,0.1,3.5,0.22,0.04,2373,91,2438,82,190,7,3215,1584,1584,NA,99,1
"""360910601011""",1,2460,956,9851.57,48,56,54,22,28,26,25,28,28,10.63,1.03,2.08,2,2,24731,21924,25129,0,0,0,15725,13854,15112,11903,10467,11230,3822,3387,3882,0,0,0,0,0,0,2.3,1.5,0.76,0.1,3933,69,3607,84,125,8,2936,1160,1224,935,78,22
"""360910609021""",1,1323,525,311.81,40,47,45,19,24,22,21,23,24,8.61,14.49,1.75,2,2,21121,18819,21380,0,0,0,13267,11528,12678,10001,8620,9372,3264,2907,3303,2,0,3,2,0,3,7.4,2.7,3.96,1.68,2887,48,3013,83,6,164,725,984,1196,788,48,52
"""360910609013""",1,1184,466,8959.56,60,72,68,34,42,39,27,29,30,11.45,0.6,2.21,2,2,25660,22955,26023,0,0,0,16567,14650,15918,12601,11103,11898,3966,3546,4020,0,0,0,0,0,0,1.2,0.8,0.3,0.05,3254,91,3480,85,118,8,2980,1748,1830,1388,82,18
"""360910619013""",1,3779,1339,6302.35,63,75,72,39,48,45,24,26,27,10.96,2.33,1.97,2,2,24151,21477,24537,1,0,0,14960,13033,14414,11224,9714,10620,3733,3318,3791,4,2,4,4,2,4,1.4,8.1,0.67,0.21,6327,89,8259,84,80,19,2125,2011,2185,1018,85,15
"""360910627001""",1,1756,572,1523.14,51,60,58,28,34,32,23,25,26,11.72,4.4,1.9,2,2,23423,20812,23747,0,0,0,14456,12651,13867,10835,9436,10197,3620,3215,3669,2,0,1,1,0,1,3.8,5.7,1.29,0.38,8843,73,9304,86,51,26,2181,1430,1611,1058,67,33
"""360910625011""",1,2146,772,2113.68,60,71,69,36,45,41,25,27,28,11.03,4.03,2.03,2,2,24718,21844,25127,0,0,0,15396,13420,14840,11576,10046,10958,3820,3375,3882,0,0,0,0,0,0,1.1,6.5,0.94,0.37,6723,95,9119,85,40,37,1627,1849,1849,NA,96,4
"""360910615001""",1,1656,714,13415.93,53,62,60,27,33,31,26,29,29,10.49,0.56,2.19,2,2,25424,22536,25863,0,0,0,16425,14470,15816,12495,10988,11820,3929,3481,3995,1,0,0,1,0,0,0.6,2.8,0.2,0.05,3071,85,2867,83,132,11,2792,1388,1427,873,93,7
"""360910626021""",1,1649,635,3322.45,63,75,72,38,47,44,25,28,28,10.37,1.98,2.07,2,2,24872,22036,25273,0,0,0,15681,13752,15096,11837,10347,11191,3844,3404,3904,0,0,0,0,0,0,1,5.6,0.39,0.19,6473,89,7242,85,101,9,2795,1957,1957,NA,89,11
"""360910616001""",1,582,292,2022.84,60,72,69,35,44,41,25,28,28,9.47,1.37,2.08,2,2,24985,22268,25359,0,0,0,15736,13819,15134,11875,10379,11216,3861,3440,3918,0,0,0,0,0,0,1.6,3.7,0.55,0.14,4502,90,4439,84,61,19,2158,1822,1822,NA,84,16
"""360910616002""",1,936,383,919.41,57,67,65,32,40,37,25,27,28,10.15,4.23,2.05,2,2,24862,22007,25279,0,0,0,15537,13545,14979,11694,10145,11074,3842,3400,3905,0,0,0,0,0,0,1,5.1,1.12,0.42,5203,97,5233,84,34,38,1336,1672,1672,NA,98,2
"""360910614011""",1,2460,958,9593.73,48,56,55,25,31,29,23,26,26,9.91,0.99,1.92,2,2,23464,20381,23959,1,0,1,14611,12736,14070,10980,9587,10363,3626,3149,3701,5,0,5,4,0,5,3.6,5,0.94,0.1,3869,43,4153,83,67,13,2028,1283,1339,985,84,16
"""360910614012""",1,2510,871,5474.47,49,58,56,26,32,30,23,25,26,10.54,1.68,1.91,2,2,23253,20074,23781,1,0,1,14520,12640,13992,10919,9538,10311,3594,3101,3674,7,1,8,7,1,8,3.5,4.9,6.83,0.16,4183,36,3741,83,96,13,2242,1348,1424,887,86,14
"""360910613021""",1,1646,821,1493.91,48,56,54,28,34,32,20,22,22,7.55,4.15,1.63,1,2,20798,18351,21104,3,3,3,12569,10860,12039,9332,8004,8755,3214,2835,3260,23,21,24,22,20,24,6.9,6.6,3.65,0.55,7247,31,11589,86,39,37,1761,1428,1405,1444,42,58
"""360910613022""",1,2221,831,1944.27,60,71,69,36,45,42,24,26,27,10.23,4.37,1.96,2,2,23733,21214,24064,1,1,1,14884,12907,14351,11206,9620,10623,3668,3277,3718,11,9,11,10,9,10,2.4,5.3,1.68,0.43,6837,89,9516,86,43,32,1771,1889,1889,NA,80,20
"""360910619031""",1,1410,734,1343.51,49,57,55,27,34,32,21,23,24,7.69,4.2,1.74,2,2,21515,18809,21905,1,1,1,13242,11409,12728,9907,8496,9333,3325,2906,3384,10,7,11,10,7,11,6.3,6.5,2.97,0.55,6148,42,7071,84,13,80,858,1427,1618,1039,67,33
"""360910605011""",1,1745,730,25410.9,50,59,57,24,30,28,26,29,29,9.88,0.28,2.15,2,2,25326,22640,25725,1,0,0,16181,14303,15551,12263,10804,11573,3914,3498,3974,4,2,4,4,2,4,1.2,3.1,0.97,0.03,1598,82,1756,81,158,6,2641,1253,1348,847,81,19
"""360910619032""",1,1727,646,2603.87,54,64,61,30,37,34,24,26,27,11.08,2.75,1.98,2,2,24139,21154,24591,0,0,0,15055,13131,14504,11323,9863,10704,3731,3268,3799,1,0,1,1,0,1,2.3,5.6,1.15,0.25,5411,67,6260,84,58,19,1889,1548,1591,1159,90,10
"""360910628001""",1,2233,1023,181.02,40,46,45,21,26,24,19,20,21,6.95,39.28,1.58,1,2,17376,15130,17622,5,5,6,11735,9975,11234,9010,7600,8468,2685,2337,2722,40,37,44,39,36,43,8.5,5.8,7.97,5.65,13694,29,11701,87,3,304,511,1080,1441,769,46,54
"""360910607013""",1,1840,579,8621.51,56,66,64,31,38,35,25,28,28,12.42,0.83,2.1,2,2,24937,22088,25356,0,0,0,15866,13961,15262,12012,10549,11345,3854,3412,3917,0,0,0,0,0,0,1.6,3.1,0.27,0.07,3575,75,3696,84,109,7,2772,1586,1683,1037,85,15
"""360910607023""",1,1303,516,733.69,56,67,64,32,40,37,24,26,27,10.31,7.25,1.96,2,2,24254,21364,24657,0,0,0,14959,13011,14412,11211,9710,10603,3748,3301,3809,0,0,0,0,0,0,2.1,6.2,1.08,0.7,6801,84,11229,86,31,71,1881,1681,1681,NA,91,9
"""360910624034""",1,1741,631,722.53,54,64,62,31,39,36,23,25,26,11.14,9.73,1.91,2,2,23283,20279,23731,0,0,0,14529,12597,14005,10928,9464,10335,3598,3133,3666,3,0,3,3,0,3,2.9,6.4,1.49,0.87,9473,66,8974,85,34,54,1582,1612,1612,NA,91,9
"""360910625062""",1,1098,471,668.09,47,55,53,24,30,28,23,25,26,9.53,6.72,1.9,2,2,22852,19597,23378,1,0,1,14364,12408,13871,10827,9381,10254,3532,3027,3612,6,0,6,6,0,6,2.7,7.5,1.38,0.7,10164,52,10330,85,48,44,1688,1239,1239,NA,99,1
"""360910617023""",1,1523,603,1187.47,49,58,56,26,33,30,23,25,26,9.88,5.02,1.89,2,2,23173,20659,23526,2,2,2,14388,12442,13873,10793,9238,10225,3581,3192,3634,14,12,14,13,12,14,3.1,6.4,0.89,0.51,5904,80,6516,84,33,39,1335,1355,1544,672,78,22
"""360930321011""",1,725,227,1780.99,68,82,78,44,55,50,25,27,28,11.93,1.52,2.05,2,2,24401,21572,24784,0,0,0,15461,13505,14885,11690,10172,11056,3771,3333,3829,0,0,0,0,0,0,1.1,7.8,0.63,0.13,9325,100,15680,87,39,42,1676,2264,2264,NA,94,6
"""360910604002""",1,1435,568,322.48,42,49,48,20,25,23,22,24,24,9.11,16.05,1.79,2,2,21920,19472,22230,1,0,1,13621,11804,13060,10229,8795,9620,3388,3008,3434,4,1,6,4,1,6,6.3,4.1,2.98,1.76,3240,60,2993,82,7,155,794,1049,1196,790,64,36
"""360930335002""",1,1645,1022,106.58,33,38,37,17,21,19,16,17,17,4.69,45,1.29,1,1,14629,12498,14842,15,14,16,9854,8306,9402,7392,6191,6895,2261,1931,2293,201,184,214,196,180,209,9.1,8.6,15.08,9.59,18693,6,30719,88,4,221,628,867,1223,750,25,75
"""360930326022""",1,612,256,9422.17,62,73,70,35,43,40,27,30,30,11.35,0.31,2.26,2,2,25791,22958,26204,0,0,0,16902,14946,16268,12916,11399,12220,3986,3547,4048,0,0,0,0,0,0,0.1,5.1,0.08,0.03,4249,100,4791,84,269,3,3903,1797,1797,NA,94,6
"""360930324041""",1,1409,515,3342.51,57,67,65,31,39,36,26,28,29,11.54,1.78,2.13,2,2,25090,22238,25507,0,0,0,16036,14082,15451,12158,10647,11511,3878,3435,3941,0,0,0,0,0,0,0.2,5.7,0.44,0.15,5663,94,6303,84,223,7,3834,1615,1615,NA,93,7
"""360930324042""",1,2669,770,1204.12,57,67,65,33,42,39,24,25,26,10.8,6.91,1.95,2,2,23037,20421,23412,1,1,1,14681,12652,14190,11106,9487,10556,3560,3155,3617,15,10,17,14,10,16,1.7,6.9,1.64,0.64,9574,93,10622,86,34,47,1415,1735,1735,NA,91,9
"""360930322002""",1,1915,613,312.44,54,64,62,33,41,38,22,23,24,10.24,20.09,1.78,2,2,21179,18686,21506,4,4,4,13503,11555,13025,10177,8621,9647,3273,2887,3322,53,47,56,52,46,55,4.7,7.1,4.05,1.96,11901,75,14366,87,10,141,939,1701,1816,1261,79,21
"""360930326023""",1,1275,619,1264.62,45,53,51,26,32,30,19,21,21,7.43,3.64,1.59,1,2,18561,16391,18806,4,4,5,12027,10327,11539,9102,7745,8568,2869,2532,2905,57,50,66,55,48,65,7.4,6.6,1.32,0.49,11300,33,12674,87,23,52,1445,1344,1675,1135,39,61
"""360930325041""",1,800,343,10281.23,62,73,70,35,44,40,27,30,30,10.58,0.35,2.24,2,2,25805,22947,26239,0,0,0,16759,14778,16142,12771,11233,12089,3988,3545,4054,1,0,0,1,0,0,0.1,4.6,0.06,0.03,2975,99,3303,82,143,4,3013,1818,1818,NA,98,2
"""360930323001""",1,1103,412,90.29,43,50,49,23,29,27,20,21,22,8.49,38.74,1.63,1,2,19328,16991,19603,5,5,6,12369,10525,11898,9309,7833,8791,2987,2625,3028,73,68,78,72,66,76,7.1,7.4,6.44,4.56,14167,51,19176,88,6,215,721,1197,1465,784,61,39
"""360930324021""",1,709,272,361.8,63,75,72,39,48,45,24,26,27,9.7,7.29,1.97,2,2,24281,21443,24681,0,0,0,15000,13014,14463,11248,9702,10651,3753,3313,3813,0,0,0,0,0,0,1.5,6.9,1.37,0.75,7330,98,9287,85,20,65,1713,2010,2010,NA,97,3
"""360930326011""",1,808,255,999.53,60,71,68,35,44,41,25,27,28,11.64,2.97,2.04,2,2,24023,21223,24445,0,0,0,15358,13327,14829,11644,10048,11051,3713,3279,3776,1,0,2,1,0,2,0.9,6.5,0.65,0.26,6552,96,8148,85,37,31,1903,1837,1837,NA,98,2
