blkgrp,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""360010140013""",1.00,626.00,305.00,256.48,46,56,53,25,32,29,21,25,24,8.79,10.46,1.74,2,2,20723,20439,20785,8,8,8,12965,12230,12488,8115,7443,7621,4701,4635,4713,149,152,154,112,114,116,4.1,9.4,3.63,1.19,16363,89,50169,71,7,200,713,1288,1229,1513,79,21
"""360010140021""",1.00,966.00,307.00,79.28,41,50,46,22,27,25,19,23,21,9.16,35.48,1.57,2,2,18744,18461,18807,9,9,9,11758,11059,11317,7346,6710,6888,4252,4186,4265,159,162,164,120,122,123,7.2,9.4,4.35,3.87,18314,59,50414,71,6,299,675,1102,1379,763,55,45
"""360010140022""",1.00,1829.00,672.00,197.06,47,58,54,27,34,31,20,24,22,8.82,30.09,1.66,2,2,19831,19548,19894,7,7,7,12364,11647,11905,7742,7088,7265,4499,4433,4511,123,126,128,93,95,96,6.3,9.3,3.95,3.41,17528,72,46821,70,9,221,891,1379,1469,1090,76,24
"""360010140023""",1.00,1079.00,450.00,193.67,44,53,50,23,29,27,20,24,23,8.97,20.83,1.65,2,2,20053,19770,20116,8,8,8,12394,11679,11937,7703,7051,7228,4549,4483,4562,142,145,147,107,109,110,6.1,9.4,4.73,2.32,20370,70,46148,71,11,135,826,1199,1355,883,67,33
"""360010141001""",1.00,1402.00,488.00,469.26,62,75,70,39,49,45,22,26,25,10.24,10.65,1.79,2,2,23147,22863,23210,5,5,5,13700,12954,13212,8362,7679,7856,5251,5185,5263,88,91,93,66,68,70,3.9,9.2,1.54,1.04,16376,85,32609,70,16,94,969,2001,2040,1602,91,9
"""360010141002""",1.00,1487.00,810.00,425.44,51,63,59,32,40,37,19,23,22,7.04,13.40,1.56,1,2,19632,19349,19695,6,6,6,11868,11171,11429,7304,6671,6848,4454,4388,4466,110,113,115,83,85,86,7.7,9.0,5.28,1.90,13056,29,23346,69,13,119,1021,1640,2394,1153,39,61
"""360010141003""",1.00,1865.00,665.00,1496.20,72,88,82,49,61,57,23,27,25,10.23,4.55,1.83,2,2,22926,22642,22989,6,6,6,13859,13104,13362,8557,7864,8042,5201,5135,5213,102,105,107,77,79,80,3.1,9.2,1.00,0.44,12913,79,21139,70,52,47,1263,2511,2511,,97,3
"""360010141004""",1.00,727.00,260.00,1663.98,89,109,101,64,80,74,25,29,27,10.77,1.68,2.00,2,2,24870,24586,24932,3,4,4,15047,14255,14513,9343,8614,8791,5642,5575,5654,63,65,68,47,49,51,1.3,8.5,0.81,0.16,9631,100,15121,68,67,37,1714,3268,3268,,100,0
"""360010142011""",1.00,1611.00,538.00,310.72,48,58,54,28,35,32,20,24,22,8.58,14.86,1.63,2,2,20199,19916,20262,8,8,8,12354,11641,11899,7631,6982,7160,4582,4516,4595,140,143,145,105,107,109,6.5,9.3,3.55,1.73,13696,55,23161,70,12,161,971,1414,1787,850,60,40
"""360010142012""",1.00,1002.00,412.00,208.41,54,66,62,31,39,36,23,27,26,9.71,19.19,1.82,2,2,24143,23859,24205,4,4,4,14073,13319,13577,8519,7829,8006,5477,5411,5489,77,80,82,58,60,62,3.8,9.1,2.61,1.98,12794,97,20277,69,11,178,870,1603,1603,,97,3
"""360010144021""",1.00,1601.00,699.00,422.86,46,56,53,24,29,27,23,27,25,9.92,16.40,1.77,2,2,24743,24459,24806,2,2,2,13902,13161,13419,8249,7571,7749,5613,5547,5625,40,43,45,30,33,34,6.1,6.4,3.43,1.65,3503,51,3818,66,23,67,1431,1203,1428,859,60,40
"""360010142013""",1.00,2159.00,799.00,1094.87,53,65,61,31,39,36,22,26,24,9.96,7.27,1.77,2,2,22304,22021,22367,6,6,6,13441,12698,12956,8274,7595,7773,5060,4994,5072,106,109,111,80,82,84,4.6,8.9,1.53,0.73,10206,64,16816,69,33,63,1384,1605,1855,1102,67,33
"""360010142021""",1.00,1244.00,577.00,256.92,43,52,49,23,29,27,20,23,22,8.22,18.46,1.61,2,2,19728,19444,19791,7,8,8,12121,11414,11672,7508,6865,7043,4475,4409,4488,137,140,142,103,105,106,7.1,9.0,3.54,2.25,11578,45,16588,69,12,154,980,1188,1473,867,53,47
"""360010142022""",1.00,1215.00,468.00,149.52,55,67,62,34,42,39,21,25,24,9.51,29.76,1.72,2,2,21098,20815,21161,6,6,7,12959,12227,12485,8057,7388,7566,4786,4720,4799,116,119,121,87,89,91,5.6,8.8,3.14,3.13,10851,81,14459,68,6,244,667,1715,1715,,94,6
"""360010142023""",1.00,2303.00,902.00,731.20,62,76,71,40,50,46,22,26,25,10.11,12.48,1.82,2,2,22644,22361,22707,4,4,4,13698,12945,13203,8488,7799,7977,5137,5071,5149,72,75,77,54,57,58,4.0,8.5,1.52,1.23,8394,80,11538,68,18,94,1133,2025,2253,932,83,17
"""360010145021""",1.00,914.00,280.00,8775.78,66,81,76,40,50,46,27,32,30,13.51,0.43,2.12,2,2,28782,28498,28845,1,1,2,16462,15642,15900,9907,9152,9329,6529,6463,6541,25,28,30,19,21,22,0.4,7.2,0.08,0.03,3986,98,5325,67,176,7,3667,2024,2024,,100,0
"""360010142024""",1.00,1151.00,478.00,784.98,59,72,67,36,45,42,22,27,25,9.92,6.04,1.78,2,2,23899,23615,23961,3,4,4,13778,13034,13293,8294,7614,7791,5422,5355,5434,62,65,67,47,49,51,5.0,8.5,3.17,0.61,8407,54,10342,68,44,38,1710,1859,2226,1450,53,47
"""360010145022""",1.00,1576.00,607.00,9993.16,57,70,65,31,39,36,26,31,29,12.43,0.75,2.05,2,2,28490,28206,28552,1,1,2,16086,15281,15539,9599,8858,9035,6463,6396,6475,24,27,29,18,20,22,1.1,6.6,0.27,0.06,3345,85,4459,66,130,9,2987,1595,1698,724,89,11
"""360010142031""",1.00,1646.00,666.00,284.46,65,80,75,44,55,50,22,26,24,9.35,21.90,1.77,2,2,21728,21444,21791,5,6,6,13292,12550,12808,8262,7583,7761,4929,4863,4941,101,104,106,76,78,80,4.8,9.1,2.53,2.34,12090,85,18315,69,11,144,781,2227,2227,,91,9
"""360010145023""",1.00,1168.00,404.00,3014.32,54,66,62,30,37,34,24,29,27,11.10,1.49,1.93,2,2,26119,25835,26181,2,2,2,14961,14185,14443,9000,8287,8464,5925,5859,5937,37,40,42,28,30,31,2.4,7.8,0.46,0.13,5175,71,6775,67,58,19,2047,1521,1789,1015,65,35
"""360010142032""",1.00,1370.00,463.00,266.49,70,86,80,47,59,54,23,27,26,11.09,19.27,1.84,2,2,24600,24316,24662,4,4,4,14231,13474,13732,8583,7889,8067,5581,5514,5593,68,71,73,51,53,55,3.6,8.9,2.10,1.74,10792,97,15089,69,9,178,811,2400,2400,,95,5
"""360010146075""",1.00,1228.00,542.00,2080.75,61,75,70,37,46,43,24,29,27,10.74,2.80,1.96,2,2,24937,24654,25000,1,1,1,14823,14039,14297,9144,8424,8602,5657,5591,5669,21,24,26,16,18,20,2.1,7.8,0.41,0.26,8536,91,12783,67,35,33,1700,1900,2126,887,82,18
"""360010142033""",1.00,690.00,280.00,126.85,63,77,72,41,51,47,22,26,25,10.32,22.77,1.82,2,2,22641,22357,22703,5,5,5,13723,12970,13228,8500,7811,7988,5136,5070,5148,87,89,91,65,67,69,3.9,9.0,2.22,2.21,11283,100,15138,69,6,298,627,2075,2075,,94,6
"""360010146111""",1.00,693.00,311.00,2322.73,67,82,76,43,54,50,24,29,27,10.95,1.47,1.91,2,2,25666,25382,25728,2,2,2,14781,14008,14266,8928,8219,8396,5823,5756,5834,30,33,35,23,25,27,2.5,7.8,1.06,0.13,6895,70,9929,67,46,21,1623,2190,2190,,96,4
"""360010142034""",1.00,741.00,432.00,161.38,60,74,69,39,49,46,21,24,23,7.54,20.17,1.67,2,2,20662,20378,20725,6,6,6,12620,11899,12157,7820,7162,7340,4687,4621,4700,112,115,117,84,86,88,6.4,8.9,2.99,2.68,10914,64,14416,69,8,226,765,2016,2533,903,68,32
"""360010142035""",1.00,1262.00,603.00,1891.59,57,70,65,35,43,40,22,26,25,9.72,3.10,1.77,2,2,23243,22960,23306,5,5,5,13651,12907,13165,8292,7612,7790,5273,5207,5285,85,88,90,64,66,68,4.4,8.8,3.01,0.32,9672,52,12596,68,50,39,1949,1772,2097,1177,65,35
"""360010143011""",1.00,1090.00,384.00,2112.02,52,63,59,26,33,31,25,30,28,12.47,2.27,1.96,2,2,27633,27350,27696,2,2,2,15472,14687,14945,9164,8443,8621,6269,6202,6281,39,42,44,29,32,33,2.0,7.9,0.75,0.18,3668,84,5626,67,53,34,1702,1352,1519,708,79,21
"""360010143021""",1.00,3273.00,1043.00,1359.87,67,82,77,43,54,50,24,28,27,12.13,9.30,1.88,2,2,25680,25396,25743,3,3,3,14643,13877,14135,8770,8068,8245,5826,5759,5838,47,50,52,36,38,39,3.2,8.3,1.27,0.77,7315,84,9777,67,26,64,1213,2204,2373,978,88,12
"""360010143023""",1.00,1747.00,697.00,491.17,65,79,74,42,53,49,23,27,25,10.15,14.40,1.80,2,2,23444,23160,23507,4,4,4,13800,13051,13309,8407,7722,7899,5318,5252,5331,75,77,79,56,58,60,4.8,8.4,2.14,1.42,9371,73,12458,67,18,107,959,2150,2150,,96,4
"""360010143024""",1.00,2278.00,846.00,7821.81,58,71,66,33,42,38,25,29,28,12.10,1.31,1.93,2,2,26792,26508,26854,2,3,3,15141,14363,14621,9018,8304,8482,6078,6011,6090,45,48,50,34,36,37,2.3,8.1,1.13,0.11,5298,70,7929,67,78,14,2672,1696,1806,1327,77,23
"""360010144022""",1.00,1666.00,673.00,438.88,47,57,53,24,30,27,23,27,26,10.55,16.18,1.77,2,2,25165,24881,25227,2,2,2,14035,13291,13550,8290,7611,7788,5709,5642,5721,36,39,41,27,29,31,5.8,6.4,3.54,1.53,3644,61,3916,66,8,133,810,1214,1435,750,68,32
"""360010145011""",1.00,1821.00,747.00,10586.71,61,75,69,35,44,41,26,30,29,11.58,0.82,2.03,2,2,27115,26831,27177,1,1,2,15671,14871,15129,9497,8761,8938,6151,6084,6163,23,26,28,17,19,21,1.2,7.5,0.28,0.07,4842,88,6460,67,95,11,2282,1807,1930,781,89,11
"""360010145012""",1.00,427.00,175.00,3060.29,67,82,76,42,53,49,24,29,27,11.13,0.64,1.94,2,2,25580,25296,25642,2,3,3,14930,14150,14408,9083,8366,8543,5803,5736,5815,45,47,50,34,36,37,1.9,8.3,0.08,0.06,7419,68,12009,67,122,10,3237,2164,2791,962,66,34
"""360010145031""",1.00,1450.00,561.00,1056.43,55,67,63,32,40,37,23,27,26,10.54,5.60,1.85,2,2,24448,24164,24510,2,2,2,14244,13483,13741,8663,7966,8144,5546,5480,5558,34,37,39,26,28,29,3.7,7.5,1.06,0.53,5733,69,7628,67,30,43,1342,1624,1934,951,68,32
"""360010146112""",1.00,1186.00,525.00,1583.23,57,70,65,34,43,40,23,27,25,10.44,3.46,1.82,2,2,23830,23546,23892,2,2,2,13962,13208,13466,8521,7831,8008,5406,5339,5418,35,38,40,26,28,30,4.3,7.4,0.67,0.33,7465,52,9320,66,59,27,2157,1761,2475,1169,45,55
"""360010145032""",1.00,1352.00,517.00,312.37,55,67,62,31,39,36,24,28,26,10.42,17.25,1.89,2,2,24518,24234,24581,1,2,2,14418,13650,13908,8829,8124,8302,5562,5496,5574,27,29,32,20,22,24,3.4,7.6,1.96,1.66,5845,97,7902,67,9,180,721,1594,1638,950,94,6
"""360010146133""",1.00,844.00,407.00,3281.81,46,56,52,23,28,26,24,28,26,10.45,1.30,1.87,2,2,25023,24739,25086,1,2,2,14443,13679,13937,8740,8039,8216,5677,5610,5689,27,30,32,20,22,24,3.5,6.7,1.37,0.12,5374,47,6977,66,103,16,2691,1158,1490,730,56,44
"""360010146061""",1.00,775.00,258.00,323.04,68,83,77,44,55,51,24,28,27,11.72,9.36,1.95,2,2,24598,24314,24661,1,2,2,14712,13931,14189,9105,8387,8565,5580,5514,5592,27,30,32,20,22,24,2.6,7.4,0.95,0.80,8597,97,9338,66,32,69,1853,2233,2233,,100,0
"""360010147001""",1.00,1033.00,423.00,11317.94,60,74,69,34,42,39,27,32,30,12.39,0.46,2.08,2,2,29265,28981,29328,1,1,1,16358,15548,15806,9697,8951,9129,6639,6572,6651,22,25,27,16,19,20,0.9,5.5,0.08,0.04,2637,83,3130,66,133,7,2915,1726,1829,1161,85,15
"""360010146062""",1.00,915.00,371.00,236.92,55,68,63,33,41,38,22,26,25,9.65,15.11,1.80,2,2,22841,22557,22903,2,3,3,13632,12884,13142,8406,7721,7898,5182,5115,5194,45,48,50,34,36,37,5.0,8.0,2.07,1.57,10121,74,11320,67,15,127,988,1687,1712,1333,94,6
"""360010147002""",1.00,1596.00,609.00,15410.02,55,67,63,28,35,33,27,32,30,12.67,0.50,2.09,2,2,29390,29107,29453,1,1,1,16470,15656,15914,9783,9033,9210,6667,6600,6679,20,23,25,15,17,19,0.8,5.8,0.25,0.04,2526,89,3304,66,126,8,2592,1450,1483,947,94,6
"""360010146063""",1.00,1896.00,726.00,3810.95,60,73,68,35,44,41,24,29,27,11.41,2.17,1.95,2,2,25558,25274,25621,2,2,2,14947,14164,14422,9118,8400,8577,5798,5731,5810,30,33,35,23,25,26,2.3,7.7,0.77,0.19,7231,79,8719,67,78,24,2329,1798,1878,911,92,8
"""360010146071""",1.00,719.00,278.00,1076.88,56,68,64,31,39,36,25,29,27,11.14,2.87,2.00,2,2,25041,24757,25104,1,2,2,15049,14256,14514,9340,8612,8789,5681,5614,5693,27,30,32,21,23,24,1.8,7.7,1.01,0.26,9670,96,15551,66,72,26,1925,1605,1605,,100,0
"""360010146072""",1.00,1876.00,688.00,811.52,59,72,67,36,46,42,22,27,25,10.78,9.14,1.83,2,2,23044,22760,23106,2,2,2,13788,13034,13292,8527,7836,8014,5228,5161,5240,34,37,39,25,28,29,4.5,7.5,1.43,0.85,8510,66,11378,66,32,77,1407,1864,1961,1186,88,13
"""360010146073""",1.00,2366.00,964.00,717.19,59,72,67,37,46,42,23,27,25,9.84,13.22,1.83,2,2,23184,22900,23247,2,2,2,13850,13094,13352,8551,7859,8036,5259,5193,5272,40,42,44,30,32,33,4.4,7.9,2.05,1.34,9682,77,10775,67,19,106,1222,1871,2261,898,71,29
"""360010148011""",1.00,2224.00,987.00,23888.10,54,66,62,27,34,32,27,32,30,12.25,0.51,2.09,2,2,29373,29089,29436,1,1,1,16440,15627,15885,9755,9007,9184,6664,6597,6675,21,24,26,16,18,20,0.8,5.8,0.32,0.04,2566,88,3230,66,133,8,2616,1400,1453,842,91,9
"""360010146074""",1.00,1872.00,725.00,812.68,68,83,77,44,55,51,24,28,26,10.49,9.36,1.92,2,2,24375,24091,24438,2,2,2,14550,13774,14032,8992,8279,8457,5530,5463,5542,29,32,34,22,24,25,2.9,7.7,1.34,0.89,9102,93,10522,66,33,74,1380,2241,2241,,98,2
"""360010146081""",1.00,2503.00,401.00,550.49,51,62,58,29,37,34,22,26,24,8.11,5.91,1.79,2,2,21516,21232,21578,8,8,8,13381,12635,12893,8354,7672,7849,4881,4815,4893,146,149,151,109,112,113,3.1,9.4,2.41,0.73,15416,94,45993,71,14,134,1056,1498,1581,1245,75,25
"""360010148012""",1.00,575.00,223.00,17090.75,63,77,72,35,44,41,28,33,31,12.12,0.16,2.23,2,2,28887,28400,28845,1,1,1,17020,16119,16401,10442,9652,9834,6553,6440,6541,24,27,26,18,20,19,0.2,4.7,0.08,0.01,1941,95,2524,66,190,3,3588,1802,1802,,95,5
"""360010146082""",1.00,1932.00,849.00,441.28,47,57,53,25,32,29,21,25,24,8.73,16.79,1.76,2,2,20799,20516,20862,4,4,4,13016,12276,12534,8232,7555,7732,4718,4652,4731,66,68,70,49,51,53,5.4,8.4,1.99,1.92,11910,71,29034,67,18,129,1110,1299,1512,801,70,30
"""360010148021""",1.00,418.00,204.00,8219.11,53,65,61,27,33,31,27,32,30,10.73,0.27,2.15,2,2,27798,27312,27757,2,2,2,16376,15494,15776,10040,9269,9451,6306,6193,6294,30,32,31,22,24,23,0.7,4.4,0.09,0.02,2079,84,2484,66,96,8,2707,1364,1364,,84,16
"""360010146091""",1.00,802.00,383.00,292.43,46,56,52,26,32,30,20,24,22,7.67,10.04,1.67,2,2,18997,18713,19059,7,7,8,12249,11529,11787,7804,7147,7325,4310,4244,4322,135,138,140,101,104,105,6.4,8.9,1.68,1.31,13037,46,31624,68,42,103,1637,1308,1625,979,51,49
"""360010148022""",1.00,703.00,268.00,15998.70,60,73,68,33,41,38,27,32,30,12.27,0.21,2.17,2,2,28919,28432,28877,2,2,2,16745,15857,16139,10154,9378,9559,6560,6447,6548,30,32,31,22,24,24,0.5,4.2,0.13,0.02,2102,82,2423,66,314,4,4836,1680,1680,,93,7
"""360010146092""",1.00,1607.00,707.00,452.35,49,59,55,28,35,32,21,24,23,8.71,13.61,1.70,2,2,20188,19904,20251,7,7,8,12645,11919,12177,7931,7268,7445,4580,4514,4592,135,138,140,101,103,105,5.4,9.3,2.34,1.56,15917,72,40424,70,14,140,1042,1433,1433,,93,7
"""360010148023""",1.00,800.00,316.00,15119.38,49,60,56,23,28,26,27,32,30,11.11,0.23,2.15,2,2,28126,27639,28085,2,2,2,16468,15585,15867,10057,9285,9467,6381,6268,6369,30,32,32,23,24,24,0.7,4.1,0.14,0.02,2019,81,2343,66,137,6,3117,1151,1200,935,81,19
"""360010146093""",1.00,2326.00,1195.00,855.77,45,54,51,25,31,29,20,23,22,8.29,11.57,1.61,2,2,19641,19358,19704,6,6,6,12099,11392,11650,7534,6890,7067,4456,4390,4468,110,112,115,82,84,86,7.3,8.9,7.52,1.40,11303,28,26140,68,32,70,1260,1267,1541,1079,41,59
"""360010146121""",1.00,1522.00,644.00,759.32,52,64,59,29,37,34,23,27,26,10.22,8.66,1.82,2,2,24453,24169,24515,2,2,2,14068,13315,13573,8488,7799,7976,5547,5481,5559,33,36,38,25,27,28,4.7,7.1,1.53,0.85,4096,62,4909,67,25,48,1413,1497,1780,841,70,30
"""360010146131""",1.00,700.00,297.00,7984.20,72,88,82,45,57,52,27,32,30,11.71,0.44,2.12,2,2,28421,28137,28483,1,1,1,16364,15545,15803,9898,9143,9320,6447,6381,6459,19,22,24,14,16,18,0.5,7.1,0.08,0.04,4410,100,4836,67,135,11,2753,2320,2507,1155,86,14
"""360010146132""",1.00,1537.00,474.00,5515.42,58,71,66,32,41,37,25,30,28,12.12,1.04,2.02,2,2,26794,26510,26857,1,1,1,15523,14726,14984,9433,8700,8878,6078,6012,6090,11,14,16,9,11,12,1.5,6.8,0.38,0.09,4697,83,6592,66,97,12,2376,1656,1656,,91,9
"""360010146141""",1.00,1396.00,390.00,613.44,80,98,91,55,69,64,25,29,27,13.18,8.38,1.96,2,2,26057,25773,26120,2,2,3,15090,14307,14565,9137,8417,8595,5911,5845,5923,42,45,47,32,34,35,2.4,8.4,0.77,0.64,8913,97,15133,67,68,55,2032,2823,2823,,100,0
"""360010146142""",1.00,816.00,378.00,170.99,51,63,58,29,36,34,22,26,25,8.58,18.97,1.84,2,2,22054,21771,22117,3,3,3,13681,12922,13180,8619,7924,8101,5003,4937,5015,58,61,63,44,46,48,3.8,8.4,2.41,2.21,12252,100,26332,67,7,183,794,1487,1487,,82,18
"""360010148031""",1.00,1538.00,674.00,21748.65,56,68,63,29,36,33,27,32,30,12.08,0.37,2.15,2,2,28019,27532,27978,1,1,1,16449,15565,15847,10068,9296,9477,6356,6243,6345,24,26,26,18,20,19,0.7,4.9,0.13,0.03,2379,87,3094,66,137,6,3147,1479,1479,,96,4
"""360010146143""",1.00,1487.00,784.00,152.07,43,52,49,25,31,28,18,22,21,7.16,36.89,1.52,1,1,18267,17983,18329,5,5,5,11334,10646,10905,7106,6482,6659,4144,4078,4157,84,87,89,63,65,67,8.5,8.0,8.87,5.16,10291,17,20101,67,10,210,880,1254,1776,1171,14,86
"""360010146144""",1.00,1773.00,624.00,763.44,68,84,78,46,57,53,23,27,25,10.42,8.52,1.86,2,2,22684,22400,22746,3,3,3,13888,13126,13384,8682,7984,8162,5146,5080,5158,59,62,64,44,47,48,3.4,8.5,4.43,0.82,11471,84,22227,67,27,110,1230,2329,2574,964,85,15
"""360010146151""",1.00,2628.00,1169.00,1448.56,47,58,54,27,34,31,20,24,23,8.50,6.86,1.64,2,2,20778,20495,20841,3,4,4,12451,11737,11995,7675,7024,7201,4714,4648,4726,62,65,67,47,49,51,7.2,7.9,6.59,0.81,9012,20,16504,67,39,33,1592,1373,2508,1123,18,82
"""360830518004""",1.00,2183.00,920.00,17861.39,56,68,63,30,37,34,26,31,29,11.16,0.58,2.07,2,2,27454,26967,27412,2,2,2,15915,15052,15334,9651,8898,9079,6228,6115,6216,37,39,38,27,29,29,1.5,5.0,0.24,0.05,2418,73,2855,66,120,9,2738,1515,1593,851,89,11
"""360830519011""",1.00,1201.00,494.00,8715.30,48,58,54,22,28,26,25,30,28,11.08,0.63,2.04,2,2,26631,26144,26590,2,2,2,15586,14729,15011,9511,8765,8947,6041,5929,6030,33,36,35,25,27,26,2.0,4.6,0.82,0.06,2800,65,3295,65,85,11,2603,1146,1453,682,60,40
"""360830519012""",1.00,1943.00,660.00,10825.48,60,73,68,33,41,38,26,31,30,12.58,0.77,2.07,2,2,28826,28543,28889,1,1,1,16237,15428,15686,9681,8936,9113,6539,6473,6551,17,20,22,13,15,16,1.1,5.7,0.23,0.06,3422,88,3972,66,109,9,2857,1686,1806,693,89,11
"""360830401001""",1.00,1439.00,472.00,166.94,36,44,41,17,21,19,19,23,21,7.31,20.67,1.58,2,2,19166,18883,19229,5,6,6,11811,11112,11370,7362,6725,6903,4348,4282,4360,101,104,106,76,78,80,8.1,6.7,4.85,2.83,11021,23,10042,66,10,165,817,855,1169,516,52,48
"""360830401002""",1.00,1396.00,414.00,106.85,44,54,50,24,30,27,20,24,23,9.08,35.19,1.67,2,2,20101,19818,20164,5,5,5,12453,11733,11991,7799,7143,7320,4560,4494,4573,94,96,99,70,72,74,7.2,6.9,9.80,3.87,11675,54,10420,66,7,258,763,1210,1524,645,64,36
"""360830401003""",1.00,272.00,151.00,38.29,42,51,48,23,28,26,19,23,21,7.00,27.62,1.57,2,2,19119,18835,19181,7,7,7,11797,11099,11358,7327,6693,6870,4337,4271,4350,133,135,138,100,102,103,8.1,6.8,8.43,3.94,12937,38,11308,66,3,368,481,1154,1576,737,50,50
"""360830401004""",1.00,571.00,330.00,56.65,39,47,44,21,26,24,18,21,20,6.14,35.77,1.46,1,1,17819,17535,17881,8,8,8,11015,10341,10599,6823,6212,6389,4042,3976,4055,150,153,155,113,115,116,8.8,6.9,8.15,5.83,13096,15,11803,66,3,384,529,1055,1425,775,43,57
"""360830401005""",1.00,804.00,265.00,38.33,41,50,47,23,29,27,18,21,20,7.37,50.94,1.45,1,1,17553,17269,17615,8,8,8,10883,10212,10470,6755,6147,6324,3982,3916,3995,147,149,152,110,112,114,9.0,7.0,9.11,6.91,13969,13,12443,66,3,468,436,1183,2043,915,24,76
"""360830402001""",1.00,991.00,393.00,47.83,40,49,45,22,28,26,18,21,20,7.35,60.38,1.46,1,1,17576,17292,17639,7,8,8,10925,10252,10510,6800,6191,6368,3987,3921,4000,137,140,142,103,105,106,8.9,7.1,8.46,8.22,14632,17,13198,66,3,361,525,1134,1332,1020,36,64
"""360830402002""",1.00,1059.00,490.00,42.34,35,42,40,17,21,20,18,21,20,5.90,68.27,1.47,1,1,17655,17371,17718,7,8,8,10996,10321,10579,6854,6242,6419,4005,3939,4018,137,140,142,103,105,106,8.9,7.1,16.31,11.57,15131,22,13831,66,4,317,484,873,1223,701,33,67
"""360830402003""",1.00,834.00,305.00,37.83,37,45,42,19,23,22,19,22,21,7.16,57.73,1.52,1,1,18228,17945,18291,7,7,7,11358,10671,10929,7097,6473,6651,4135,4069,4148,125,128,130,94,96,98,8.6,7.3,12.07,8.06,15869,34,14643,66,3,440,439,958,1362,703,39,61
"""360830402004""",1.00,797.00,431.00,62.05,43,53,49,24,31,28,19,22,21,6.58,45.70,1.55,1,2,18525,18242,18588,7,7,7,11583,10889,11147,7252,6621,6799,4203,4137,4215,128,131,133,96,98,100,8.3,7.4,11.54,6.95,16501,43,15856,66,3,330,479,1249,1618,729,58,42
"""360830402005""",1.00,347.00,187.00,33.61,42,51,48,24,31,28,18,21,20,6.39,35.57,1.45,1,1,17415,17132,17478,8,8,8,10853,10182,10440,6753,6145,6323,3951,3885,3963,149,152,154,112,114,116,8.9,7.2,9.95,5.56,16311,12,14867,66,3,381,476,1249,1872,592,51,49
"""360830402006""",1.00,236.00,132.00,87.95,43,52,48,21,27,25,21,25,24,7.86,11.80,1.76,2,2,21531,21248,21594,4,4,4,13157,12418,12676,8204,7528,7706,4885,4818,4897,69,72,74,52,54,56,5.9,7.4,6.46,1.50,15851,67,14500,66,7,218,723,1086,1125,958,77,23
"""360830403001""",1.00,1064.00,390.00,56.67,41,50,47,23,29,27,18,21,20,7.32,50.41,1.51,1,1,17771,17488,17834,7,7,8,11215,10530,10788,7049,6428,6605,4032,3966,4044,134,137,139,100,103,104,8.5,7.9,10.21,6.88,17710,30,20153,66,4,339,610,1175,1625,915,37,63
"""360830403002""",1.00,1115.00,380.00,49.72,34,42,39,17,21,20,18,21,20,6.39,48.80,1.44,1,1,17128,16844,17191,8,9,9,10765,10095,10353,6724,6118,6295,3886,3820,3898,155,157,160,116,118,120,8.9,8.1,9.09,7.64,17947,18,21758,67,4,335,628,865,885,861,16,84
"""360830403003""",1.00,857.00,380.00,137.76,41,50,47,23,29,26,18,22,21,7.44,20.51,1.51,1,1,18038,17755,18101,7,7,7,11304,10618,10876,7078,6455,6632,4092,4026,4105,134,137,139,100,103,104,8.4,7.5,9.15,2.76,17397,21,17853,66,5,223,547,1171,1777,891,32,68
"""360830404001""",1.00,998.00,415.00,77.77,34,42,39,17,21,20,17,20,19,5.92,31.59,1.42,1,1,17098,16814,17161,9,9,9,10692,10025,10284,6654,6051,6228,3879,3813,3891,159,162,164,120,122,123,8.9,8.5,8.54,5.34,18305,14,24315,67,3,346,513,864,929,840,27,73
"""360830404002""",1.00,1385.00,468.00,113.47,36,44,41,19,24,22,17,20,19,5.85,24.14,1.38,1,1,17038,16754,17100,11,11,11,10530,9873,10131,6469,5874,6052,3865,3799,3878,196,199,201,147,149,151,8.9,9.0,9.41,4.12,19174,15,30250,69,2,446,432,968,1306,907,15,85
"""360830405001""",1.00,1187.00,348.00,108.07,34,42,39,16,20,19,18,22,20,7.02,22.61,1.51,1,1,18059,17775,18122,6,7,7,11248,10564,10822,7032,6411,6589,4097,4031,4109,119,121,124,89,91,93,8.4,8.6,5.86,3.22,18188,17,25860,68,11,154,874,824,1692,602,20,80
