"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.workers.home","med.wage.workers.home","hi.wage.workers.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.workers.work","med.wage.workers.work","hi.wage.workers.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360830402003",834,305,37.83,0.37,0.19,958,0.19,7.16,1.52,18228,0.07,11358,7097,4135,94,7.3,66,12.07,8.6,8.06,1362,703,0.34,0.39,0.61,412385,395114,0.76783,13,197,156,330,84,137,109,65,4,0,14,2,42,0,2,1,0.593216,42,12,11,0.206349,0,56549.3406,88306.3813
"360830402004",797,431,62.05,0.43,0.24,1249,0.19,6.58,1.55,18525,0.07,11583,7252,4203,96,7.4,66,11.54,8.3,6.95,1618,729,0.43,0.58,0.42,412385,395114,0.7625,32,336,76,558,151,213,194,95,34,4,18,18,13,0,8,0,0.899696,45,31,19,0.240506,0,55429.8156,86145.0362
"360830402005",347,187,33.61,0.42,0.24,1249,0.18,6.39,1.45,17415,0.08,10853,6753,3951,112,7.2,66,9.95,8.9,5.56,1872,592,0.12,0.51,0.49,412385,395114,0.81505,44,112,119,248,66,112,70,120,27,2,2,22,16,42,9,0,0.829164,63,33,24,0.5,0,58267.608,90697.4534
"360830402006",236,132,87.95,0.43,0.21,1086,0.21,7.86,1.76,21531,0.04,13157,8204,4885,52,7.4,66,6.46,5.9,1.5,1125,958,0.67,0.77,0.23,412385,395114,0.82862,62,44,153,229,66,105,58,121,3,0,103,9,0,0,6,0,0.411896,8,37,76,0.504167,0,55080.2993,85946.0076
"360830403001",1064,390,56.67,0.41,0.23,1175,0.18,7.32,1.51,17771,0.07,11215,7049,4032,100,7.9,66,10.21,8.5,6.88,1625,915,0.3,0.37,0.63,412385,395114,0.70246,237,118,145,553,171,187,195,316,2,30,16,0,3,0,264,1,0.345613,94,162,60,0.718182,0,58238.3543,87432.0272
"360830403002",1115,380,49.72,0.34,0.17,865,0.18,6.39,1.44,17128,0.08,10765,6724,3886,116,8.1,67,9.09,8.9,7.64,885,861,0.18,0.16,0.84,412385,395114,0.64949,83,195,107,374,126,149,99,30,5,1,4,1,0,0,19,0,0,9,14,7,0.104895,0,60811.5054,90132.8766
"360830403003",857,380,137.76,0.41,0.23,1171,0.18,7.44,1.51,18038,0.07,11304,7078,4092,100,7.5,66,9.15,8.4,2.76,1777,891,0.21,0.32,0.68,412385,395114,0.78891,99,173,309,430,121,186,123,355,8,2,16,11,34,242,37,5,0.549946,91,85,179,0.705765,0,54876.4769,84285.8503
"360830404001",998,415,77.77,0.34,0.17,864,0.17,5.92,1.42,17098,0.09,10692,6654,3879,120,8.5,67,8.54,8.9,5.34,929,840,0.14,0.27,0.73,412385,395114,0.65018,258,280,95,440,149,202,89,127,7,0,12,10,2,0,96,0,0.534162,36,59,32,0.26294,0,65049.1792,94684.266
"360830404002",1385,468,113.47,0.36,0.19,968,0.17,5.85,1.38,17038,0.11,10530,6469,3865,147,9,69,9.41,8.9,4.12,1306,907,0.15,0.15,0.85,412385,395114,0.67873,260,162,64,432,155,163,114,789,120,18,279,86,27,198,57,4,0.798732,169,242,378,1.987406,0,71665.1248,102557.5888
"360830405001",1187,348,108.07,0.34,0.16,824,0.18,7.02,1.51,18059,0.06,11248,7032,4097,89,8.6,68,5.86,8.4,3.22,1692,602,0.17,0.2,0.8,412385,395114,0.61686,48,196,127,348,128,146,74,5,0,5,0,0,0,0,0,0,0,1,0,4,0.014706,0,64430.5451,93080.2025
"360830405002",1067,498,97.76,0.35,0.17,861,0.18,5.35,1.45,17357,0.09,10864,6765,3938,121,9,69,8.29,8.6,5.09,1267,655,0.21,0.34,0.66,412385,395114,0.71866,190,227,175,460,121,195,144,1310,4,4,98,52,0,73,1077,2,0.35419,193,508,609,2.734864,0,72496.6418,103381.4413
"360830406001",494,210,50.6,0.38,0.2,1044,0.18,5.21,1.45,17393,0.1,10893,6771,3946,132,9.1,69,6.52,8.5,4.15,1525,824,0.24,0.31,0.69,412385,395114,0.78414,70,145,65,157,51,59,47,140,53,9,23,7,22,0,25,1,0.83478,51,61,28,0.569106,0,73140.9733,104373.3626
"360830406002",964,383,40.6,0.36,0.19,982,0.17,6.14,1.36,16527,0.1,10295,6365,3749,136,9.1,69,11.82,9.1,9.43,1625,815,0.13,0.21,0.79,412385,395114,0.91767,190,167,123,127,43,61,23,12,0,0,0,2,3,0,7,0,0,3,6,3,0.027149,0,72452.7838,103089.1583
"360830407001",1437,635,60.34,0.32,0.16,818,0.16,4.05,1.27,15165,0.14,9625,5920,3440,198,9.1,69,31.14,9.4,10.52,NA,818,0,0.05,0.95,412385,395114,0.90341,645,99,74,522,152,196,174,2005,27,284,34,323,133,465,218,521,0.869673,612,561,832,3.308581,0,72246.1165,103052.8338
"360830407002",811,473,88.8,0.28,0.12,631,0.16,4.36,1.3,15635,0.15,9883,6064,3547,204,9.1,69,18.79,9.2,5.33,NA,631,0.04,0.05,0.95,412385,395114,0.91782,139,464,12,276,84,124,68,1366,121,217,246,211,106,42,214,209,0.955662,506,474,386,2.59203,0,71655.8163,101746.5446
"360830407003",1928,781,206.73,0.38,0.2,1044,0.17,6.77,1.41,16656,0.11,10585,6599,3779,156,9.1,69,8.9,8.6,3.78,1478,814,0.14,0.35,0.65,412385,395114,0.86095,77,370,352,551,159,240,152,110,36,2,20,10,33,0,9,0,0.855226,43,38,29,0.167428,0,64452.6968,94650.6691
"360830407004",907,638,71.68,0.25,0.09,452,0.16,2.54,1.28,15472,0.14,9761,5992,3510,195,9.1,69,28.2,9.3,8.9,NA,452,0,0.12,0.88,412385,395114,0.88324,441,171,102,293,78,141,74,2208,365,727,200,121,53,0,738,4,0.774572,287,980,941,3.578606,0,75455.6412,106143.6683
"360830408001",918,468,32.78,0.37,0.21,1059,0.16,5.27,1.31,15867,0.13,9984,6142,3600,182,9.1,69,15.26,9.3,14.28,1300,925,0.16,0.36,0.64,412385,395114,0.82816,124,184,159,343,87,148,108,116,5,27,13,23,11,0,36,1,0.857401,46,50,20,0.317808,0,68200.6813,99076.3328
"360830408002",808,463,48.41,0.38,0.23,1149,0.16,5.73,1.3,15393,0.12,9774,6063,3492,164,9.1,69,22.75,9.4,9.56,2235,819,0.01,0.23,0.77,412385,395114,0.88394,171,187,270,481,119,190,172,101,6,1,32,36,6,18,0,2,0.769844,47,31,23,0.187037,0,67153.0423,97910.6203
"360830409001",786,279,61.11,0.33,0.16,812,0.17,5.99,1.35,16143,0.11,10196,6327,3662,155,9.1,69,13.47,9.1,4.57,983,757,0.04,0.24,0.76,412385,395114,0.72811,201,108,38,254,70,114,70,78,3,0,64,11,0,0,0,0,0.513259,17,23,38,0.27758,0,66324.223,96502.978
"360830409002",519,276,107.48,0.39,0.19,982,0.19,7.11,1.61,18778,0.09,11919,7499,4260,120,9,69,32.2,7.2,2.57,1365,747,0.51,0.38,0.62,412385,395114,0.76548,37,138,122,322,99,103,120,9,0,0,1,0,0,0,8,0,0,1,6,2,0.03169,0,58873.0211,84184.5086
"360830409003",927,482,48.59,0.34,0.17,891,0.17,6.08,1.36,16548,0.12,10322,6353,3754,161,9.1,69,13.7,9.1,9.92,1029,830,0.21,0.3,0.7,412385,395114,0.76694,84,244,217,353,105,150,98,27,10,8,0,8,1,0,0,0,0,11,11,5,0.060403,0,66049.3146,95859.2043
"360830409004",424,219,27.17,0.31,0.15,775,0.16,5.2,1.32,15971,0.13,10003,6149,3623,174,9,69,12.61,9.3,8.06,952,658,0.05,0.4,0.6,412385,395114,0.77591,59,149,106,307,106,122,79,173,36,0,19,6,0,0,111,1,0.62155,44,70,59,0.667954,0,66770.3189,95756.5411
"360830410001",1046,435,265.33,0.4,0.2,1032,0.2,7.93,1.61,19120,0.07,11978,7503,4337,103,8.4,67,4.84,7.3,1.64,1277,870,0.42,0.4,0.6,412385,395114,0.73161,65,287,204,392,113,176,103,107,34,1,26,13,33,0,0,0,0.851617,56,36,15,0.225738,0,69165.6238,96762.3674
"360830516002",487,162,28.6,0.35,0.18,916,0.17,9.26,1.39,17757,0.1,10721,6508,4028,138,9.5,72,9.12,8.5,5.66,1223,380,0.3,0.64,0.36,412385,395114,0.72163,17,121,111,268,56,125,87,10,0,0,10,0,0,0,0,0,0,4,5,1,0.044444,0,72875.5524,93658.3426
"360830410002",1508,458,155.45,0.39,0.21,1072,0.18,6.09,1.46,17219,0.09,10877,6804,3906,125,8.6,68,11.54,8.6,2.95,1292,864,0.16,0.49,0.51,412385,395114,0.73557,111,256,200,600,185,200,215,223,16,9,118,15,1,64,0,0,0.680577,47,57,119,0.49011,0,68307.8714,95722.9468
"360830517012",1655,670,21622.53,0.5,0.24,1219,0.27,12.01,2.11,28284,0.01,16299,9858,6416,18,3.8,65,0.11,1.2,0.03,1402,731,0.73,0.73,0.27,412385,395114,0.77686,29,189,553,621,150,246,225,103,16,1,6,9,22,46,2,1,0.732942,33,34,36,0.144663,0,11340.4887,20727.7205
"360830410003",1625,741,202.93,0.37,0.18,940,0.19,6.52,1.53,18038,0.06,11372,7163,4092,87,8.2,67,5.78,8.3,3.65,1318,795,0.21,0.28,0.72,412385,395114,0.83284,208,262,259,512,161,228,123,405,260,13,6,1,18,0,106,1,0.501655,214,131,60,0.627907,0,73703.511,101646.1749
"360830412001",440,183,172.13,0.61,0.39,2015,0.22,9.53,1.76,21605,0.05,13237,8244,4901,69,8.5,68,4.12,5.1,1.06,2015,NA,0.67,0.79,0.21,412385,395114,0.775,16,118,167,364,79,102,183,220,0,0,2,2,42,174,0,0,0.423522,57,56,107,0.77193,0,51533.9785,77500.8023
"360830411001",2181,992,597.75,0.46,0.26,1311,0.2,8.87,1.67,20169,0.05,12488,7823,4575,68,8.4,67,2.99,6.8,1.66,1626,1029,0.46,0.47,0.53,412385,395114,0.85767,50,424,451,937,248,323,366,411,77,18,194,12,80,5,24,1,0.702598,96,217,98,0.481265,0,55126.1324,78861.2561
"360830411002",2140,888,358.26,0.4,0.21,1056,0.19,7.12,1.6,18903,0.07,11872,7454,4288,97,8.9,68,7.71,7.5,2.48,1475,761,0.39,0.41,0.59,412385,395114,0.66822,239,502,253,1170,349,391,430,105,22,0,10,5,21,45,1,1,0.755455,40,21,44,0.109489,0,56115.9328,82214.405
"360830411003",1062,456,166.54,0.47,0.27,1370,0.2,7.89,1.64,19827,0.06,12265,7662,4498,79,8.5,67,3.67,7.2,2.74,1541,874,0.47,0.74,0.26,412385,395114,0.7619,78,134,306,502,134,164,204,49,3,0,7,3,9,0,26,1,0,17,23,9,0.09919,0,52226.8941,78612.5925
"360830412002",908,362,96.91,0.41,0.22,1126,0.19,7.92,1.53,18699,0.06,11526,7164,4242,90,8.3,67,5.24,8.2,3.74,1375,815,0.25,0.56,0.44,412385,395114,0.7883,21,91,215,407,111,114,182,178,37,4,19,24,58,27,9,0,0.885529,80,62,36,0.589404,0,49979.2729,75657.1159
"360830412004",918,398,133.91,0.54,0.36,1820,0.18,7.5,1.51,18022,0.09,11313,7050,4088,131,9,69,3.47,8,2.97,2521,935,0.26,0.56,0.44,412385,395114,0.79826,0,168,235,473,107,158,208,53,0,2,2,30,1,0,18,0,0.628255,16,24,13,0.142857,0,55778.3053,83952.8428
"360830412003",859,332,250.39,0.44,0.25,1259,0.2,8.39,1.62,19461,0.08,12146,7585,4415,109,8.9,68,5.44,6.9,1.33,1629,865,0.4,0.52,0.48,412385,395114,0.79662,0,196,193,365,82,120,163,49,0,4,7,4,0,19,15,0,0,18,19,12,0.132432,0,56426.9784,84741.7766
"360830413001",1358,377,190.13,0.36,0.18,904,0.19,6.85,1.53,18510,0.09,11516,7152,4199,124,9,69,5.23,7.8,1.98,955,870,0.29,0.4,0.6,412385,395114,0.87719,59,233,99,485,123,145,217,1010,18,112,65,205,17,0,592,1,0.619034,286,428,296,2.869318,0,61580.3238,89686.6201
"360830413002",555,236,192.74,0.55,0.33,1683,0.22,10.13,1.81,22355,0.05,13642,8473,5071,74,9.1,69,3.13,3.8,1.22,1683,NA,0.89,0.97,0.03,412385,395114,0.86237,0,32,273,224,62,69,93,63,0,1,13,7,28,0,14,0,0.826506,41,17,5,0.214286,0,52369.1226,78840.8467
"360830413003",1035,324,189.06,0.39,0.2,1032,0.19,7.42,1.53,18329,0.09,11475,7145,4158,129,9.1,69,4.79,7.7,1.71,1265,636,0.26,0.63,0.37,412385,395114,0.90557,30,84,272,343,100,117,126,1387,8,34,44,72,479,400,77,273,0.764569,498,360,529,3.8,0,60172.2302,89061.5271
"360830413004",1568,127,83.79,0.52,0.32,1625,0.2,7.4,1.62,19665,0.1,12219,7567,4461,143,9.2,70,2.6,6.4,1.52,1625,NA,0.6,0.58,0.42,412385,395114,0.98079,0,16,107,122,19,44,59,88,13,10,0,5,3,0,57,0,0.67668,28,46,14,0.807339,0,66054.5783,95368.4064
"360830413005",640,206,81.69,0.41,0.23,1182,0.18,7.68,1.43,17574,0.11,10890,6694,3987,157,9.1,69,7.28,8.4,2.52,1390,1017,0.17,0.44,0.56,412385,395114,0.86567,49,163,109,338,82,113,143,2288,32,19,10,26,217,2,1980,2,0.257262,523,849,916,8.411765,0,70030.6689,100400.6065
"360830414001",2517,1158,447.26,0.45,0.26,1329,0.19,7.86,1.57,18863,0.07,11752,7345,4279,96,8.9,68,6.78,7.6,2.59,1898,1012,0.37,0.36,0.64,412385,395114,0.84801,172,719,452,1118,276,369,473,630,18,56,94,155,137,21,148,1,0.837371,268,218,144,0.52808,0,62253.1908,90331.5561
"360830414002",1165,699,745.83,0.45,0.24,1249,0.2,7.31,1.63,20597,0.04,12368,7617,4673,59,7.3,66,2.46,7.5,0.94,1481,881,0.22,0.61,0.39,412385,395114,0.9141,131,273,298,552,141,152,259,636,13,78,181,42,11,211,95,5,0.784971,130,153,353,0.966565,0,45919.8433,71172.5903
"360830515003",858,407,162.31,0.37,0.19,982,0.18,7.61,1.44,17858,0.08,10930,6732,4051,110,9.3,70,5.2,8.4,2.51,1589,716,0.17,0.3,0.7,412385,395114,0.72647,148,238,155,427,108,200,119,413,77,24,115,49,1,0,4,143,0.778113,85,122,206,0.822709,0,69112.518,86305.5536
"360830515001",710,221,415.1,0.39,0.19,970,0.2,7.58,1.63,20857,0.06,12474,7633,4732,82,9.3,70,7.64,6.1,0.53,1413,733,0.44,0.35,0.65,412385,395114,0.82117,95,101,32,178,46,76,56,664,6,11,628,2,17,0,0,0,0.170554,75,160,429,3.146919,0.000132528645167,73809.3612,90138.0281
"360830515002",1036,510,316.47,0.35,0.17,856,0.19,7.16,1.5,18808,0.09,11445,7018,4267,120,9.4,71,8.81,7.6,1.61,1110,729,0.36,0.33,0.67,412385,395114,0.83771,126,306,191,646,167,241,238,412,7,14,28,26,2,258,73,4,0.582777,83,142,187,0.719023,0.39587925839,72083.6727,89175.726
"360830516001",2384,962,359.24,0.37,0.19,948,0.18,7.28,1.48,18733,0.09,11338,6929,4250,120,9.5,72,8.86,7.7,2.68,1105,804,0.39,0.48,0.52,412385,395114,0.76929,279,435,458,1506,373,580,553,233,6,4,23,81,34,52,33,0,0.84911,80,83,70,0.215342,0,72557.799,91964.5162
"360830516003",868,486,178.81,0.39,0.2,1042,0.19,7.09,1.53,19198,0.08,11659,7160,4355,108,9.4,71,6.82,7.5,2.72,1192,804,0.44,0.61,0.39,412385,395114,0.78653,17,316,140,509,118,198,193,9,0,1,4,3,1,0,0,0,0,6,2,1,0.020045,0,77669.0965,99126.4226
"360830518002",1004,317,2676.34,0.54,0.28,1447,0.26,12.89,2.05,26798,0.01,15695,9591,6079,19,4.9,66,0.88,1.7,0.12,1579,648,0.83,0.86,0.14,412385,395114,0.76288,2,68,254,539,130,175,234,38,0,3,12,0,0,0,0,23,0,16,14,8,0.130137,0,20221.0188,37597.0282
"360830516004",3108,1601,568.62,0.48,0.28,1455,0.19,7.81,1.56,19314,0.07,11776,7272,4382,92,9.1,69,6.06,7.7,2.82,1506,1409,0.33,0.47,0.53,412385,395114,0.85687,77,594,727,514,99,225,190,31,4,10,5,7,5,0,0,0,0,9,18,4,0.023238,0,60749.1451,80579.097
"360830517011",1759,707,17695.06,0.5,0.23,1197,0.27,11.83,2.16,28110,0,16477,10092,6377,6,3.4,65,0.23,0.8,0.04,1287,813,0.88,0.81,0.19,412385,395114,0.78301,24,229,423,782,166,283,333,140,52,1,50,28,5,2,2,0,0.685109,36,59,45,0.22187,0,6768.4768,14329.5967
"360830517021",1740,667,438.26,0.42,0.21,1056,0.22,9.28,1.72,23093,0.01,13307,8045,5239,17,4.4,65,4.3,6.8,1.52,1286,782,0.44,0.54,0.46,412385,395114,0.72974,94,370,437,729,186,301,242,1099,115,22,483,22,89,290,22,56,0.740195,222,367,510,1.427273,0,9186.7549,17797.9214
"360830518003",1177,487,7540.2,0.58,0.32,1613,0.26,11.97,2.05,28801,0.01,16156,9598,6534,19,6.2,66,0.17,1.2,0.06,1613,NA,0.84,0.73,0.27,412385,395114,0.77719,14,104,330,496,99,160,237,37,0,4,12,8,13,0,0,0,0,14,10,13,0.085648,0,21937.3064,37385.6895
"360830517022",1733,659,584.46,0.5,0.26,1338,0.24,10.24,1.86,25061,0,14404,8713,5685,4,4.1,65,1.76,4.6,1.13,1645,787,0.68,0.64,0.36,412385,395114,0.78841,117,274,326,752,195,277,280,340,26,20,8,8,1,25,252,0,0.49887,123,181,36,0.512048,0,8795.1637,17398.982
"360830518001",1357,529,11363.88,0.54,0.28,1436,0.26,11.82,2.08,27672,0.02,16038,9731,6278,22,4.2,66,0.3,1.4,0.05,1480,1072,0.74,0.89,0.11,412385,395114,0.75318,0,173,454,639,145,208,286,35,0,1,14,15,5,0,0,0,0,15,15,5,0.062057,0,13682.4857,26129.955
"360830519013",363,161,167.71,0.58,0.35,1763,0.23,9.62,1.92,23726,0,14360,8977,5383,0,3.7,64,2.57,3.8,0.96,1763,NA,0.84,0.94,0.06,412385,395114,0.80789,10,8,161,172,45,43,84,7,0,0,6,0,1,0,0,0,0,1,2,4,0.041176,0,33161.0973,57319.0588
"360830519014",535,240,6054.1,0.61,0.34,1740,0.27,12.84,2.15,29047,0,16639,10044,6590,4,5,65,0.29,0.5,0.04,1740,NA,1,0.87,0.13,412385,395114,0.80376,0,21,229,284,83,68,133,134,47,24,54,0,9,0,0,0,0.882306,16,66,52,0.567797,0,24716.0818,43029.4465
"360830519021",1350,530,714.59,0.53,0.29,1488,0.24,10.49,1.9,25029,0.02,14570,8862,5678,23,6.9,66,1.83,3.4,0.74,1675,776,0.8,0.79,0.21,412385,395114,0.78893,0,162,374,627,129,218,280,31,0,0,9,21,0,0,1,0,0,16,12,3,0.05916,0,36038.5013,59859.0688
"360830520021",1669,676,12607.51,0.62,0.35,1785,0.27,12.43,2.1,28816,0.01,16387,9827,6537,17,6.9,66,0.09,0.7,0.05,1861,850,0.94,0.92,0.08,412385,395114,0.7738,21,169,490,898,186,275,437,483,16,0,153,44,13,254,1,2,0.599241,83,162,238,0.75351,0,25458.0671,41977.4928
"360830519022",447,178,84.05,0.46,0.23,1163,0.23,10.76,1.87,24212,0.01,14252,8734,5493,19,6.7,66,2.78,4.3,2.12,1163,NA,0.97,0.88,0.12,412385,395114,0.80196,0,63,150,395,96,117,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42146.9427,68375.0842
"360830519023",1833,627,5277.1,0.67,0.41,2096,0.26,13.04,2.06,28680,0.01,16173,9641,6506,19,7,67,0.36,1.1,0.12,2133,1208,0.96,0.96,0.04,412385,395114,0.78641,6,98,560,945,207,302,436,136,6,2,79,26,23,0,0,0,0.703438,38,30,68,0.209553,0,29589.4772,50437.3697
"360830520031",1453,585,1523.7,0.64,0.39,2009,0.25,11.97,1.99,26506,0.02,15345,9296,6013,27,7.5,66,1.08,2,0.38,2081,847,0.98,0.94,0.06,412385,395114,0.78203,10,162,414,612,141,167,304,78,0,3,49,13,0,0,12,1,0.658496,11,11,56,0.137324,0,41875.2595,66946.9033
"360830520032",430,190,122.65,0.52,0.3,1550,0.22,9.8,1.77,21743,0.06,13321,8281,4932,81,8.6,68,3.36,4.8,1.55,1550,NA,0.86,0.92,0.08,412385,395114,0.84296,25,108,142,353,92,91,170,28,2,2,2,5,11,0,4,2,0,12,6,10,0.10728,0,54952.1272,81703.6548
"360830520033",2596,1066,6223.34,0.53,0.29,1462,0.24,10.76,1.93,24906,0.03,14720,9018,5650,38,7.1,66,0.53,2.7,0.17,1619,1051,0.67,0.72,0.28,412385,395114,0.79981,30,223,711,1257,321,346,590,335,95,57,75,32,48,0,27,1,0.882281,95,123,117,0.36413,0,39259.2261,63429.4005
"360830520041",1362,614,753.81,0.5,0.29,1467,0.21,9.03,1.74,21382,0.05,13065,8124,4851,68,8.1,67,1.79,5.8,0.81,1810,1038,0.5,0.56,0.44,412385,395114,0.86588,0,427,342,652,146,205,301,400,303,35,14,15,32,0,1,0,0.491718,212,126,62,0.570613,0,40451.3863,61786.5419
"360830520042",1321,553,2833.09,0.71,0.46,2333,0.26,11.85,2.02,27426,0.02,15685,9429,6222,26,7.8,67,0.42,1.6,0.2,2333,NA,0.95,0.88,0.12,412385,395114,0.78213,0,124,360,818,185,241,392,33,0,0,6,1,0,0,26,0,0,14,16,3,0.072052,0,32237.9032,51025.3596
"360830520043",1476,578,3125.37,0.62,0.38,1916,0.24,10.81,1.95,24985,0.03,14849,9133,5668,36,6.9,66,0.95,2.4,0.18,2084,821,0.74,0.87,0.13,412385,395114,0.79713,24,162,447,615,126,187,302,856,383,65,196,56,70,0,12,74,0.795382,241,326,289,1.429048,0,36734.9812,58368.5499
"360830521031",1083,429,20663.75,0.52,0.25,1261,0.27,12.64,2.18,28764,0.02,16733,10180,6525,21,5.1,66,0.39,0.5,0.02,1272,1156,0.87,0.91,0.09,412385,395114,0.75675,38,188,434,325,81,120,124,346,10,2,8,7,7,280,1,31,0.375799,85,128,133,0.829736,0,11046.5306,17367.0827
"360830520044",880,456,551.4,0.51,0.28,1406,0.23,9.86,1.9,23587,0.05,14320,8885,5351,63,8.7,68,2.4,2.7,0.83,1406,NA,1,1,0,412385,395114,0.82919,24,121,289,608,138,156,314,11,0,0,4,6,0,0,0,1,0,3,3,5,0.02619,0,46771.2207,71410.7177
"360830520045",891,403,641.19,0.47,0.24,1246,0.23,9.43,1.84,23399,0.03,13969,8600,5308,46,8.2,67,2.06,3.8,0.63,1346,752,0.75,0.83,0.17,412385,395114,0.75605,15,90,336,541,117,153,271,5,0,0,4,1,0,0,0,0,0,2,2,1,0.011792,0,47094.9508,71841.4474
"360830521011",686,297,13238.09,0.56,0.29,1468,0.27,12.21,2.16,28478,0.02,16594,10104,6460,22,4.8,66,0.15,0.6,0.02,1468,NA,0.84,0.98,0.02,412385,395114,0.77697,6,70,389,320,59,89,172,103,2,0,8,1,36,0,56,0,0.632971,26,55,22,0.317901,0,10783.9613,18193.7343
"360830521012",1202,545,15383.1,0.57,0.29,1503,0.27,12.38,2.12,29590,0.01,16638,9909,6713,12,5.2,66,0.09,0.6,0.04,1503,NA,0.9,0.92,0.08,412385,395114,0.78086,9,217,494,600,123,195,282,87,11,7,49,2,12,0,5,1,0.700463,29,29,29,0.171937,0,15756.9952,26540.9374
"360830521021",1716,661,26626.93,0.51,0.24,1216,0.27,12.52,2.13,29908,0.01,16746,9951,6785,7,3.7,65,0.13,0.7,0.02,1296,668,0.84,0.87,0.13,412385,395114,0.7895,22,208,505,719,148,291,280,217,5,0,180,3,4,0,2,23,0.366024,32,108,77,0.352273,0,11506.5933,20397.7465
"360830521032",834,363,17482.39,0.46,0.19,993,0.27,11.8,2.08,29043,0.01,16338,9732,6589,13,4.1,65,0.68,1.1,0.02,1156,667,0.68,0.67,0.33,412385,395114,0.80687,33,145,259,338,98,124,116,67,6,3,56,0,2,0,0,0,0.439936,28,33,6,0.180108,0,10072.5127,16719.0415
"360830522011",3093,1133,7577.09,0.58,0.33,1686,0.25,11.97,1.98,26386,0.03,15267,9232,5986,37,7.2,66,0.4,2.1,0.15,1911,889,0.78,0.78,0.22,412385,395114,0.73369,40,330,816,1572,351,478,743,142,19,6,92,12,2,0,11,0,0.642401,36,40,66,0.123693,0,37246.4997,57944.8449
"360830522012",1431,477,13130.34,0.62,0.35,1809,0.27,13.23,2.11,29078,0.01,16471,9853,6597,16,6.3,66,0.23,0.7,0.04,1809,NA,0.91,0.94,0.06,412385,395114,0.77721,0,154,422,598,122,190,286,71,9,0,50,7,4,1,0,0,0.596023,22,35,14,0.133208,0,21586.2417,34338.4835
"360830522031",1633,663,10721.09,0.64,0.37,1890,0.27,12.52,2.1,28965,0.01,16394,9801,6571,17,6.7,66,0.23,0.8,0.06,1890,NA,0.93,0.96,0.04,412385,395114,0.78888,0,280,516,713,165,199,349,919,20,7,6,9,30,791,4,52,0.300843,177,281,461,1.287115,0,26441.2085,41016.5302
"360830522032",1492,509,1320.82,0.52,0.27,1402,0.25,12.53,1.91,26786,0.02,15040,8924,6077,30,7.7,67,0.87,2.9,0.39,1476,1095,0.77,0.81,0.19,412385,395114,0.75667,27,123,425,532,128,161,243,249,71,23,37,21,68,1,28,0,0.869524,133,84,32,0.452727,0,35515.3496,53052.1982
"360830522033",447,216,1388.28,0.45,0.19,973,0.26,11.26,2.06,28853,0.01,16174,9607,6546,16,6.7,66,0.5,1.2,0.16,973,NA,1,0.91,0.09,412385,395114,0.82296,0,130,206,297,80,64,153,125,11,5,96,7,6,0,0,0,0.529705,28,35,62,0.468165,0,30110.9403,46398.505
"360830522041",2790,1108,6768.96,0.55,0.3,1531,0.25,12.05,1.97,27734,0.02,15543,9216,6292,26,7.5,67,0.41,2,0.16,1617,1019,0.82,0.86,0.14,412385,395114,0.76758,0,341,755,1397,326,373,698,76,5,9,23,8,10,0,21,0,0.922357,32,23,21,0.076845,0,36555.6665,54594.9563
"360830522034",1602,584,1055.05,0.58,0.34,1713,0.24,12.57,1.91,26460,0.02,14951,8913,6003,26,7.5,67,0.96,3,0.55,1847,677,0.81,0.89,0.11,412385,395114,0.74448,69,188,330,583,146,160,277,80,40,3,6,2,29,0,0,0,0.698401,43,17,20,0.141343,0,43348.3603,63297.6382
"360830522035",570,248,1177.24,0.67,0.42,2125,0.25,11.25,1.95,27138,0.02,15321,9127,6157,29,7.5,67,0.47,2.4,0.21,2125,NA,0.77,1,0,412385,395114,0.75324,0,17,259,273,65,75,133,99,9,10,37,4,7,0,30,2,0.809381,28,36,35,0.370787,0,37978.4635,55513.1524
"360830523011",1425,614,2351.24,0.47,0.26,1352,0.21,9.17,1.69,21453,0.05,12851,7890,4867,71,8.9,68,1.71,5.7,0.26,1305,1375,0.33,0.33,0.67,412385,395114,0.82601,12,277,322,448,103,110,235,1487,27,868,141,161,76,5,123,86,0.670003,181,397,909,2.613357,0,65655.1504,87761.1118
"360830523041",933,311,151.1,0.5,0.28,1449,0.22,10.41,1.79,22087,0.04,13464,8380,5011,55,8,67,4.88,4.9,2.06,1589,827,0.81,0.82,0.18,412385,395114,0.77529,0,140,191,532,135,127,270,280,10,37,4,24,64,37,19,85,0.868967,122,97,61,0.897436,0,45508.9939,69294.5868
